 Inversion problem specifications ----->

   Number of parameters                                                 : 7
   Number of adjustable parameters                                      : 6
   Number of observations                                               : 1015
   Number of prior information equations                                : 0
   Number of observations plus prior information equations              : 1015
   Number of observations plus prior info. eqns. with non-zero weight   : 1015


 Cook's D ----->

 Observation_name       Stud_res        Leverage        var(h)/var(f)   Cooks_D         Hadis_stat
 oid:_1027_best         -1.459111E-03  1.553478E-04  6.034900E-04 -4.909000E-04 -9.324260E-05 -5.756874E-04
 oid:_1028_fair          2.694914E-04 -2.365318E-05  1.085351E-04  3.541065E-04  7.588846E-05  1.370279E-04
 oid:_1036_fair         -3.908981E-04  1.885080E-04 -8.119022E-04 -1.540001E-03  6.996648E-05 -8.198619E-04
 oid:_1037_fair          8.703710E-04  2.717535E-04  9.272666E-04 -4.406089E-05  1.551111E-03 -3.245096E-04
 oid:_1039_fair         -3.357396E-05 -6.441844E-06 -1.894450E-05  4.960074E-05 -3.879268E-05 -3.788601E-05
 oid:_1041_fair         -2.178812E-04  3.066434E-05  1.089162E-04 -7.744167E-05  8.816159E-06 -1.012966E-04
 oid:_1045_fair          4.424382E-04 -1.094212E-04  4.543233E-04  1.344464E-03 -6.638602E-05  4.577270E-04
 oid:_1046_poor          6.374520E-07 -5.633505E-08 -3.144261E-07  1.988032E-07  3.274914E-08  1.960127E-07
 oid:_1052_fair         -7.307462E-04  3.434800E-05 -7.755544E-05  2.776817E-03 -1.550275E-03 -2.358435E-04
 oid:_1054_fair          8.018787E-04 -1.849510E-04  8.173379E-04  2.219110E-03 -3.149017E-05  8.134790E-04
 oid:_1060_fair         -7.153173E-05  1.112663E-05 -6.607614E-05 -4.340275E-05 -7.675756E-05 -2.264075E-05
 oid:_1064_poor         -3.436313E-06  1.278769E-06 -3.560948E-06 -9.103590E-06 -2.543498E-07 -3.214625E-06
 oid:_1065_poor         -1.451396E-06  2.671479E-07 -1.343110E-06 -3.409859E-06 -1.618261E-07 -1.283482E-06
 oid:_1066_fair         -6.810122E-04  6.381607E-05 -7.251701E-04 -6.869331E-04 -5.111083E-04 -5.779761E-04
 oid:_1067_poor          1.116936E-05  1.966099E-06  3.523311E-05  3.738460E-06  2.956627E-05  9.942840E-06
 oid:_1072_poor          1.949134E-05 -5.752009E-06  2.462656E-05  6.169252E-05 -2.402716E-06  2.470964E-05
 oid:_1110_fair         -3.902415E-04  7.883780E-04 -2.298057E-03 -9.545310E-04 -3.692383E-04 -2.842978E-03
 oid:_1111_fair         -1.757993E-04 -5.233700E-05 -2.164924E-04 -2.303511E-06 -3.220710E-04  4.628763E-05
 oid:_1124_fair         -5.078672E-04  1.768139E-04 -5.048420E-04 -1.721550E-03  2.268483E-04 -6.637154E-04
 oid:_1125_fair          1.637952E-03  3.699788E-04  1.193306E-03  3.547260E-05  2.309005E-03 -3.688238E-04
 oid:_1126_fair          1.731798E-03  5.280876E-04  1.820250E-03 -7.344221E-05  3.046185E-03 -6.154433E-04
 oid:_1128_fair          2.181710E-04  7.836811E-05  2.689964E-04 -2.221592E-05  4.313598E-04 -9.954465E-05
 oid:_1129_fair         -4.719027E-04  2.868511E-04 -3.852336E-04 -2.144226E-03  6.385361E-04 -9.152103E-04
 oid:_1130_fair          4.338677E-04 -8.005088E-05  3.979139E-04  1.018453E-03  4.792865E-05  3.817551E-04
 oid:_1131_fair         -7.573227E-07  3.156573E-06 -1.526332E-05 -5.531790E-06 -2.396189E-06 -1.621911E-05
 oid:_1132_fair          1.225344E-04  1.698739E-05  6.421887E-05  1.369571E-05  1.362052E-04 -3.154805E-06
 oid:_1133_fair         -1.845025E-04  3.531662E-05 -1.656086E-04 -4.154675E-04 -2.146423E-05 -1.679481E-04
 oid:_1134_fair         -6.443355E-04  1.407623E-04 -5.891905E-04 -1.689580E-03  2.391285E-05 -6.146877E-04
 oid:_1136_fair         -3.645849E-05  6.797801E-06 -3.206637E-05 -8.212477E-05 -4.114591E-06 -3.233018E-05
 oid:_1137_fair         -2.011244E-04 -1.378324E-04 -6.854412E-04  3.217986E-05 -7.596108E-04  1.261596E-04
 oid:_1139_fair         -1.431857E-04 -8.973288E-05 -3.923156E-04  3.382958E-05 -4.762349E-04  1.006026E-04
 oid:_1140_fair         -1.316312E-04 -6.547732E-05 -2.660662E-04  2.069602E-05 -3.509513E-04  7.570128E-05
 oid:_1141_fair          3.010866E-04  1.208320E-04  4.675946E-04 -2.985751E-05  6.683380E-04 -1.375847E-04
 oid:_1142_fair         -4.116809E-04 -2.012937E-04 -8.204252E-04  6.083108E-05 -1.083068E-03  2.299398E-04
 oid:_1144_fair         -1.603077E-04 -4.221335E-05 -3.378182E-04 -2.745203E-05 -3.519773E-04 -3.489544E-05
 oid:_1145_fair         -1.169993E-04 -2.869310E-05 -2.829370E-04 -2.898507E-05 -2.699784E-04 -4.748998E-05
 oid:_1147_fair         -1.150746E-04  9.915001E-05 -2.909288E-04 -4.222413E-04 -7.953648E-05 -1.603296E-04
 oid:_1149_fair         -1.209827E-05  2.651804E-06  7.342041E-06 -1.657668E-05  6.756586E-06 -6.498516E-06
 oid:_1150_fair         -1.203687E-03  1.110558E-04 -1.831388E-03 -3.022440E-03 -6.710644E-04 -9.622735E-04
 oid:_1151_fair          1.811709E-04 -3.650265E-04 -5.837168E-04  1.341248E-03 -1.226342E-03  8.060190E-04
 oid:_1152_fair         -1.497543E-03 -8.190977E-05 -2.033748E-03 -2.496447E-03 -1.450699E-03 -5.497561E-04
 oid:_1153_fair         -2.308082E-04 -1.749137E-04 -6.887102E-04  5.895047E-05 -8.340642E-04  2.269382E-04
 oid:_1154_fair          1.434496E-04 -2.759096E-04 -4.410509E-04  1.013921E-03 -9.234879E-04  6.112655E-04
 oid:_1157_fair         -7.686982E-04  2.062397E-04 -8.280652E-04 -1.901653E-03 -1.604882E-05 -9.309078E-04
 oid:_1158_fair          9.685177E-05  3.588458E-05  1.278670E-04 -1.083942E-05  1.989517E-04 -4.453568E-05
 oid:_1159_fair          6.037010E-05  2.366771E-05  8.077969E-05 -8.084013E-06  1.271418E-04 -3.142964E-05
 oid:_1160_fair         -4.399498E-05  1.014174E-04  2.835560E-05 -5.264514E-04  3.262162E-04 -2.625883E-04
 oid:_1161_fair          1.292093E-04 -1.151090E-05  1.281278E-04  2.547544E-04  5.566306E-05  8.348919E-05
 oid:_1162_fair          2.991748E-05  1.102571E-05  3.774893E-05 -3.340200E-06  6.024792E-05 -1.421641E-05
 oid:_1163_fair         -7.039714E-04 -2.303753E-04 -7.903312E-04  4.282402E-05 -1.298879E-03  2.810032E-04
 oid:_1164_fair         -2.353523E-04 -8.813338E-05 -3.369745E-04  2.540972E-05 -5.005589E-04  1.010812E-04
 oid:_1165_fair          6.262707E-05  1.962466E-05  6.522734E-05 -2.984773E-06  1.107679E-04 -2.420821E-05
 oid:_1167_fair          3.563595E-04  1.125771E-04  3.886717E-04 -2.208456E-05  6.440476E-04 -1.331447E-04
 oid:_1168_fair          2.302652E-04  6.958513E-05  2.296697E-04 -1.236140E-05  3.974812E-04 -8.432593E-05
 oid:_1169_fair         -5.635739E-04 -1.806009E-04 -6.078114E-04  3.809704E-05 -1.019365E-03  2.212075E-04
 oid:_1170_fair         -8.130770E-04 -2.606149E-04 -9.077562E-04  4.134136E-05 -1.485887E-03  3.097083E-04
 oid:_1171_fair          2.380608E-03  7.750764E-04  2.730942E-03 -1.464621E-04  4.422798E-03 -9.144843E-04
 oid:_1172_fair          1.831230E-03  7.269962E-04  1.530386E-03 -2.978906E-04  3.329155E-03 -1.337972E-03
 oid:_1173_fair          3.856902E-04  1.914691E-04 -2.498180E-04 -1.533662E-04  4.447551E-04 -6.215274E-04
 oid:_1174_fair          2.465877E-04  1.861803E-04 -4.777956E-04 -1.932883E-04  2.243700E-04 -7.205728E-04
 oid:_1175_fair         -1.855027E-04  3.987742E-05 -4.290621E-04 -5.549645E-04 -1.305344E-04 -2.664889E-04
 oid:_1176_fair         -2.066919E-03 -6.707163E-04 -1.542283E-03  1.976497E-04 -3.352158E-03  1.100261E-03
 oid:_1177_fair          7.566352E-04  2.570865E-04  6.013430E-04 -7.376803E-05  1.269244E-03 -4.269965E-04
 oid:_1179_fair          3.949582E-05 -1.307280E-05  3.318968E-05  2.360653E-05  2.055841E-05  5.220737E-05
 oid:_1180_fair          6.708648E-04 -1.896809E-04  6.859597E-04  4.326029E-04  3.691145E-04  1.008354E-03
 oid:_1181_fair         -1.689016E-03  3.564704E-04 -1.111490E-03 -9.055039E-04 -8.107005E-04 -1.919835E-03
 oid:_1185_fair         -3.213166E-04  1.332299E-04 -2.362644E-04  1.811555E-03 -8.411057E-04 -5.483597E-04
 oid:_1187_fair         -5.216539E-05 -1.533269E-04 -1.002137E-03  2.515600E-05 -8.513226E-04  6.651648E-05
 oid:_1188_fair         -1.574440E-04  4.672916E-05 -3.734311E-04 -1.444141E-04 -1.852145E-04 -3.308903E-04
 oid:_1190_fair          1.457727E-05 -1.057143E-05 -8.879739E-05  6.908250E-06 -6.301603E-05  1.745260E-06
 oid:_1191_fair         -1.375274E-03  3.742982E-04 -1.452232E-03 -8.798624E-04 -8.060594E-04 -2.040996E-03
 oid:_1192_fair          8.808555E-04  3.623594E-05  8.100386E-04  1.021769E-03  7.590166E-04  2.639549E-04
 oid:_1193_best         -8.051484E-02 -2.658862E-02 -9.258131E-02  4.563158E-03 -0.150248      3.218213E-02
 oid:_1194_fair          3.813707E-04  2.712724E-05  3.497977E-04  3.983273E-04  3.601762E-04  8.263503E-05
 oid:_1195_fair          7.586213E-04  2.396955E-04  8.341366E-04 -3.736633E-05  1.372524E-03 -2.826184E-04
 oid:_1196_fair          3.918623E-04 -3.736011E-05  3.377734E-04  7.079966E-04  1.559671E-04  2.498065E-04
 oid:_1197_fair          3.999952E-05 -8.731061E-06  4.128839E-05  9.486094E-05  5.221924E-06  4.099971E-05
 oid:_1198_best          2.148254E-02 -4.719970E-03  2.058189E-02  5.256522E-02  9.149606E-04  2.151445E-02
 oid:_1199_fair         -1.576894E-03  1.176594E-04 -5.926261E-04 -2.100332E-03 -4.427853E-04 -7.119477E-04
 oid:_1200_fair          3.232491E-06 -2.639074E-08 -2.743025E-06  6.522411E-07 -1.423666E-08 -2.574827E-07
 oid:_1202_fair          9.166795E-04  2.284769E-04  9.851423E-04  2.603200E-04  1.445921E-03 -1.900153E-04
 oid:_1203_best          1.985753E-02 -5.363806E-03  2.682972E-02  6.399852E-02 -9.018255E-04  2.400362E-02
 oid:_1204_fair         -3.444910E-04 -8.359162E-05 -3.670191E-04 -1.059806E-04 -5.351564E-04  6.630194E-05
 oid:_1205_fair         -2.966120E-04 -9.620258E-05 -3.335086E-04  1.788118E-05 -5.462781E-04  1.154533E-04
 oid:_1206_fair         -1.960837E-04  4.082967E-05 -1.815366E-04 -4.861085E-04 -6.208735E-06 -1.854182E-04
 oid:_1207_fair         -2.992767E-04  5.245947E-04 -1.906096E-03 -8.013288E-04 -2.437523E-04 -2.445081E-03
 oid:_1208_fair         -1.917023E-03  8.567221E-04 -1.602975E-03 -1.576161E-03 -2.250381E-04 -3.734362E-03
 oid:_1209_fair         -1.113797E-03  9.149453E-04 -1.013937E-03  4.768734E-04 -1.106324E-04 -3.475027E-03
 oid:_1211_fair          2.134906E-03 -1.179116E-03  2.451194E-03  2.704467E-03 -1.167375E-05  5.030816E-03
 oid:_1212_fair          3.200999E-03 -1.971515E-03  3.618472E-03  3.322555E-03 -1.524983E-04  8.308361E-03
 oid:_1213_fair         -5.003347E-04  6.522693E-04 -7.421052E-04  4.655482E-04  3.931915E-05 -2.420885E-03
 oid:_1214_fair         -1.061830E-04  4.049955E-05 -8.217279E-05 -1.060368E-04 -1.365330E-05 -1.784196E-04
 oid:_1216_fair         -7.005252E-03  2.005115E-03 -4.511795E-03 -5.957761E-03 -1.748578E-03 -9.353568E-03
 oid:_1217_fair         -6.433361E-03  2.214688E-03 -4.454754E-03 -4.475044E-03 -1.508922E-03 -1.009970E-02
 oid:_1218_fair         -3.030892E-03  1.549076E-03 -1.476375E-03  1.996262E-03 -1.221951E-03 -6.006238E-03
 oid:_1219_fair         -1.159974E-03  7.937042E-04 -7.877455E-04 -8.554928E-04 -2.075926E-04 -1.955355E-03
 oid:_1222_fair         -1.302955E-04 -1.292623E-05  1.368786E-05 -1.467343E-05 -8.653600E-05  1.845034E-05
 oid:_1223_best          5.136103E-03  2.987583E-04 -9.185222E-04  8.231517E-04  2.739037E-03 -1.947577E-04
 oid:_1224_fair          5.487723E-04 -3.976079E-05  2.226362E-04  7.537232E-04  1.588922E-04  2.468084E-04
 oid:_1225_fair          2.149367E-04  1.290763E-05 -5.353052E-05  3.300351E-05  1.064935E-04 -1.517279E-05
 oid:_1226_fair          9.355028E-05 -2.634516E-06 -7.157345E-05  2.115160E-05  8.408776E-07  1.326808E-06
 oid:_1227_fair         -1.080848E-17 -2.264209E-18 -1.034045E-17 -2.469711E-17 -1.963594E-18 -8.420881E-18
 oid:_1228_fair          1.267053E-04 -1.125234E-05  1.168923E-04  2.397919E-04  5.259562E-05  7.972009E-05
 oid:_1229_fair          2.568642E-04 -1.816520E-05  1.264913E-04  3.793204E-04  8.029703E-05  1.188448E-04
 oid:_1230_fair          1.750861E-04 -4.689121E-05  2.351578E-04  5.646991E-04 -8.312327E-06  2.097107E-04
 oid:_1231_fair         -1.977262E-04 -2.407090E-05  5.294982E-05 -1.569118E-05 -1.205013E-04  5.411110E-05
 oid:_1232_fair          1.030246E-03 -2.730487E-04  1.330545E-03  3.216494E-03 -4.241600E-05  1.218871E-03
 oid:_1235_fair          1.730006E-05  7.104648E-07 -2.668647E-06  3.167753E-06  8.860074E-06  4.517913E-07
 oid:_1236_fair          8.969833E-04 -2.439923E-04  1.246985E-03  2.966877E-03 -4.596988E-05  1.092292E-03
 oid:_1237_fair          3.278281E-04 -5.861638E-05  2.901693E-04  7.638306E-04  3.483846E-05  2.788266E-04
 oid:_1238_fair         -2.375097E-03  6.034255E-04 -2.277254E-03 -6.070694E-03  1.138862E-04 -2.613851E-03
 oid:_1239_fair         -1.602489E-03  4.322066E-04 -1.557496E-03 -4.122512E-03  1.139227E-04 -1.851948E-03
 oid:_1240_fair         -4.499664E-04  1.246251E-04 -4.474130E-04 -1.145421E-03  2.743341E-05 -5.367330E-04
 oid:_1241_fair         -3.762195E-04  1.310843E-04 -3.464884E-04 -9.802596E-04  3.789381E-05 -4.218901E-04
 oid:_1242_fair         -1.535129E-04  5.197467E-05 -1.468325E-04 -4.909387E-04  6.128910E-05 -1.984701E-04
 oid:_1243_fair         -1.236991E-03  3.055804E-04 -1.204174E-03 -3.234383E-03  5.693927E-05 -1.328605E-03
 oid:_1244_fair         -3.106596E-04 -1.619561E-05  4.457136E-05 -5.298918E-05 -1.681011E-04  1.548932E-06
 oid:_1245_fair          5.499184E-05 -4.489650E-07 -4.666494E-05  1.109607E-05 -2.421972E-07 -4.380351E-06
 oid:_1247_fair         -7.475179E-05 -8.279603E-06 -7.294223E-06 -8.761874E-06 -5.997721E-05  7.430156E-06
 oid:_1248_fair          1.560627E-04 -9.389994E-06 -9.663173E-05  4.248443E-05  4.945335E-06  2.667698E-05
 oid:_1249_fair         -9.597073E-05 -5.601566E-06  1.289433E-05 -1.587296E-05 -5.350469E-05  1.991139E-06
 oid:_1250_fair          3.421997E-05  1.984151E-06 -1.861570E-06  5.667776E-06  2.086012E-05  3.065092E-07
 oid:_1251_fair          3.316512E-04 -2.617563E-05  2.578096E-04  5.849132E-04  1.265738E-04  1.856128E-04
 oid:_1252_fair          2.676635E-05  6.798132E-05 -1.575505E-05 -9.190259E-07  1.170744E-05 -2.177235E-05
 oid:_1253_fair         -5.766229E-05 -4.381836E-06  1.032105E-06 -8.772530E-06 -3.818208E-05  1.869305E-06
 oid:_1254_fair          4.306061E-04 -1.080594E-04  5.071236E-04  1.280522E-03 -1.737802E-05  4.793613E-04
 oid:_1255_fair          1.266568E-07  7.075252E-09 -6.866560E-09  2.153616E-08  7.643441E-08  2.082078E-09
 oid:_1256_fair         -9.551024E-04  2.713516E-04 -8.754306E-04 -2.507493E-03  1.408226E-04 -1.123126E-03
 oid:_1257_fair          1.611967E-04  9.758561E-06 -1.451196E-05  2.657315E-05  9.494986E-05 -1.786854E-06
 oid:_1258_fair         -5.736259E-06  4.516557E-07  3.102180E-06 -1.695299E-06 -2.535008E-07 -1.482557E-06
 oid:_1259_fair         -2.083068E-04  5.307197E-05 -2.550512E-04 -6.361581E-04  9.139942E-06 -2.359533E-04
 oid:_1260_fair          2.976483E-05 -1.488893E-06 -2.027421E-05  7.426244E-06  6.779904E-07  3.347681E-06
 oid:_1261_fair          1.078391E-05  1.726053E-06  2.957758E-06  7.714236E-07  1.084574E-05 -2.031227E-06
 oid:_1262_fair         -1.047232E-03  2.719811E-04 -9.602549E-04 -2.640950E-03  7.661200E-05 -1.161303E-03
 oid:_1263_best          5.997210E-03 -1.151836E-03  6.433154E-03  1.557346E-02  6.867709E-04  5.570566E-03
 oid:_1264_fair          7.868363E-05 -1.850633E-05  6.567918E-05  2.037351E-04 -8.195539E-06  7.746974E-05
 oid:_1266_fair          1.746214E-03 -3.960274E-04  1.695123E-03  4.680299E-03 -6.110422E-05  1.738291E-03
 oid:_1267_fair         -3.801033E-04  8.496436E-05 -3.598893E-04 -1.007685E-03  1.336326E-05 -3.723538E-04
 oid:_1268_fair         -6.238917E-04  1.437974E-04 -6.236550E-04 -1.695712E-03  2.196344E-05 -6.322689E-04
 oid:_1269_fair          3.703862E-04 -1.004855E-04  5.054599E-04  1.202314E-03 -1.719442E-05  4.498823E-04
 oid:_1270_fair         -7.950778E-05  6.191856E-06 -3.550687E-05 -1.111746E-04 -2.363219E-05 -3.821025E-05
 oid:_1272_fair         -2.326166E-05 -6.255413E-06  1.395016E-05  2.596935E-06 -1.643562E-05  2.013930E-05
 oid:_1273_fair         -7.061248E-05 -2.359703E-05  8.311252E-05  1.529730E-05 -3.437885E-05  9.102058E-05
 oid:_1274_fair         -1.109317E-04  1.163368E-04 -2.125215E-04 -3.521766E-04  4.457106E-05 -3.288307E-04
 oid:_1275_fair         -2.651066E-04  2.404803E-04 -7.238788E-04 -1.230174E-03  1.840292E-04 -9.719893E-04
 oid:_1276_fair          3.227411E-04 -8.573475E-05  3.461460E-04  9.497435E-04 -3.918257E-05  3.639201E-04
 oid:_1277_fair          2.275736E-06  8.938106E-06 -4.293237E-05 -1.257458E-05 -6.378329E-06 -4.413337E-05
 oid:_1278_fair          6.165764E-04 -4.451711E-05  3.804860E-04  9.932221E-04  2.121163E-04  3.060958E-04
 oid:_1279_fair         -5.556048E-04  1.305792E-04 -5.191417E-04 -1.469595E-03  3.314709E-05 -5.633939E-04
 oid:_1280_fair         -1.461278E-04  3.772382E-05 -1.793107E-04 -4.426445E-04  5.730359E-06 -1.677852E-04
 oid:_1281_fair         -2.811502E-04  1.152385E-04 -3.743567E-04 -1.084320E-03  1.382281E-04 -4.435592E-04
 oid:_1283_fair          1.093529E-07  2.636369E-08 -2.207267E-07 -1.923536E-08 -2.020542E-08 -1.442254E-07
 oid:_1284_fair         -4.313724E-04  1.232741E-04 -5.215626E-04 -1.346164E-03  5.452737E-05 -5.268440E-04
 oid:_1285_fair         -1.685732E-04 -2.856081E-05  4.140268E-05 -5.190203E-06 -1.201474E-04  6.986006E-05
 oid:_1286_fair          4.923235E-04 -2.815729E-05  2.704193E-04  7.826405E-04  1.641804E-04  2.083450E-04
 oid:_1287_fair          1.095410E-05  1.078690E-05 -5.957325E-05 -1.388395E-05 -7.833572E-06 -5.451314E-05
 oid:_1288_fair          4.947858E-06  9.717923E-07 -8.830273E-06 -4.708597E-07 -7.414881E-07 -5.360920E-06
 oid:_1289_fair          4.646288E-05  5.866380E-05 -1.110505E-04 -6.470706E-05  7.667162E-05 -2.183502E-04
 oid:_1290_fair         -2.965161E-04 -2.540143E-05  7.874748E-05 -3.784934E-05 -1.577575E-04  4.634032E-05
 oid:_1291_fair          1.770947E-03 -5.530028E-04  2.243406E-03  5.840976E-03 -3.382907E-04  2.313437E-03
 oid:_1292_fair         -1.262056E-04  5.782433E-05 -2.009219E-04 -5.403993E-04  6.899032E-05 -2.244377E-04
 oid:_1293_fair          1.439867E-05 -2.842823E-04  3.206198E-04  6.491096E-04 -1.945632E-04  4.569854E-04
 oid:_1294_fair         -4.598334E-04  1.549919E-04 -5.760045E-04 -1.317030E-03  4.687679E-05 -6.654595E-04
 oid:_1295_fair         -2.946390E-04  1.726903E-04 -2.335244E-04  2.807796E-04 -1.234113E-04 -7.845540E-04
 oid:_1296_fair         -1.197045E-03  3.245641E-04 -1.067684E-03 -2.387658E-03 -7.371576E-05 -1.453175E-03
 oid:_1297_fair         -1.713001E-04  1.241055E-04 -1.513577E-04  3.112470E-04 -8.957042E-05 -5.631203E-04
 oid:_1298_fair         -4.611946E-04  1.188017E-04 -4.053312E-04 -1.120017E-03  2.916555E-05 -5.076086E-04
 oid:_1299_fair         -6.060033E-04  1.793989E-04 -5.434663E-04 -1.201418E-03 -1.672896E-05 -7.883146E-04
 oid:_1300_fair         -5.996189E-04  1.581671E-04 -5.320028E-04 -1.424168E-03  3.058256E-05 -6.788957E-04
 oid:_1301_fair          1.264086E-04 -1.376855E-06  9.195142E-05  1.834654E-04  7.130667E-05  4.514274E-05
 oid:_1302_fair         -6.184571E-04  1.542317E-04 -5.556589E-04 -1.606270E-03  5.682047E-05 -6.533216E-04
 oid:_1303_fair         -3.007993E-04  8.181941E-05 -2.622283E-04 -6.662733E-04  6.967902E-06 -3.541238E-04
 oid:_1304_fair         -5.384663E-04  1.283239E-04 -4.872785E-04 -1.493667E-03  6.725187E-05 -5.358795E-04
 oid:_1305_fair          1.187128E-03 -2.593415E-04  1.085529E-03  3.112894E-03 -4.405720E-05  1.132505E-03
 oid:_1306_fair          3.981514E-04 -7.408055E-05  3.444445E-04  8.895760E-04  4.464281E-05  3.509049E-04
 oid:_1307_fair         -3.926534E-04  9.083806E-05 -3.783019E-04 -1.025327E-03  9.874710E-06 -3.997519E-04
 oid:_1309_fair         -3.315940E-04 -9.236353E-05 -2.934896E-04  1.029265E-05 -5.337775E-04  1.104581E-04
 oid:_1310_fair         -1.395333E-04  2.560303E-05 -1.250555E-04 -3.228645E-04 -1.533818E-05 -1.218561E-04
 oid:_1311_best          1.322734E-07  1.349431E-07 -9.353227E-07 -2.792896E-07 -1.187753E-07 -7.884765E-07
 oid:_1312_fair         -2.272408E-05  5.490419E-06 -3.936983E-06 -1.171515E-05 -3.559025E-06 -2.364058E-05
 oid:_1313_fair         -7.852045E-06  5.967459E-06 -2.075032E-05 -1.036990E-05 -4.205751E-06 -2.856279E-05
 oid:_1314_fair          9.566366E-04 -1.716300E-04  8.707519E-04  2.260900E-03  1.027454E-04  8.220603E-04
 oid:_1315_fair          6.334230E-06 -7.893519E-07 -1.999773E-06  2.348804E-06  4.965858E-07  3.115036E-06
 oid:_1316_fair          9.055671E-06 -1.409444E-06  6.828264E-06  2.026889E-05  8.221453E-07  6.675222E-06
 oid:_1317_fair          1.816163E-03 -4.099719E-04  1.708305E-03  4.745017E-03 -5.468018E-05  1.798047E-03
 oid:_1318_fair          1.366204E-08  1.964228E-06 -9.635325E-06 -3.192131E-06 -1.464751E-06 -9.989817E-06
 oid:_1320_fair          5.382040E-05 -1.371272E-05  7.387653E-05  1.849202E-04 -4.094277E-06  6.111764E-05
 oid:_1322_fair         -2.422721E-04  3.665921E-05 -1.868485E-04 -5.580507E-04 -2.118154E-05 -1.744374E-04
